,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
544,Sky Global Power One,59938_G_UNIT1,59938,G,UNIT1COMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48,Colorado,89,48089,49.8,10745.000000000002,2016.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.02402,0.02402,0.02402,0.02402,,,,,,,,,,,,Natural Gas,59938.0,29.550278,-96.537778,,,,,,,,,3.26102283606551,117.00000000000001,POINT (-96.537778 29.550278),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,1.0,17.0316,1271.0182303245888,19.92,0.0,7340.0,15.45,50.48969037352391,0,0.0,1,1,False,False,False,False,59938+UNIT1COMBINED
548,Tessman Road,56113_G_7,56113,G,7COMBINED,,Landfill Gas,,ERC_REST,Texas,48,Bexar,29,48029,5.800000000000001,13535.724137931033,2014.0,9999,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,56113.0,29.4289,-98.3433,,,,,,,,,0.0,117.0,POINT (-98.3433 29.4289),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,4.0,5.800000000000001,296.060471320587,2.3200000000000003,0.0,392820.0,8.75,8.75,0,0.0,1,1,False,False,False,False,56113+7COMBINED
552,Leon Creek,3609_G_CGT1,3609,G,CGT1COMBINED,89297.0,Combustion Turbine,,ERC_REST,Texas,48,Bexar,29,48029,181.0,10779.0,2004.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,3.0,0.01908,0.01908,0.01908,0.01908,,,,,,,,,,,,Natural Gas,3609.0,29.3525,-98.5761,,,,,,,,,3.26102283606551,117.0,POINT (-98.5761 29.3525),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,3.0,61.90200000000001,4619.564250778123,72.4,0.0,7340.0,15.45,50.60056514995013,0,0.0,1,1,False,False,False,False,3609+CGT1COMBINED
553,V H Braunig,3612_G_5,3612,G,5COMBINED,89837.0,Combustion Turbine,,ERC_REST,Texas,48,Bexar,29,48029,291.8,12126.771761480466,2010.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,SCR,,,,,,,,,0.01651,0.01651,0.01651,0.01651,,,,,,,,,,,,Natural Gas,3612.0,29.2567,-98.3825,,,,,,,,,3.26102283606551,117.0,POINT (-98.38249999999999 29.2567),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,3.0,99.79560000000001,7447.452200978212,116.72000000000001,0.0,7340.0,15.45,54.99567964194216,0,0.0,1,1,False,False,False,False,3612+5COMBINED
554,Pearsall,3630_G_21A,3630,G,21ACOMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48,Frio,163,48163,102.20000000000003,10795.027397260272,2010.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.02402,0.02402,0.02402,0.02402,,,,,,,,,,,,Natural Gas,3630.0,28.9275,-99.0919,,,,,,,,,3.26102283606551,116.99999999999997,POINT (-99.0919 28.9275),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,2.0,34.95240000000001,2608.3948421520686,40.88000000000002,0.0,7340.0,15.45,50.65283085841857,0,0.0,1,1,False,False,False,False,3630+21ACOMBINED
555,Red Gate Power Plant,59391_G_ENG01,59391,G,ENG01COMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48,Hidalgo,215,48215,262.6,10473.343488194974,2016.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.02402,0.02402,0.02402,0.02402,,,,,,,,,,,,Natural Gas,59391.0,26.451111,-98.1775,,,,,,,,,3.26102283606551,117.00000000000003,POINT (-98.17749999999999 26.451111),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,3.0,89.80920000000002,6702.1965317919085,105.04000000000002,0.0,7340.0,15.45,49.60381228496182,0,0.0,1,1,False,False,False,False,59391+ENG01COMBINED
556,Port Comfort Power LLC,60459_G_PC2,60459,G,PC2COMBINED,,Combustion Turbine,,ERC_REST,Texas,48,Calhoun,57,48057,229.0,9086.0,2017.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,60459.0,28.64807,-96.54621,,,,,,,,,3.26102283606551,116.99999999999999,POINT (-96.54621 28.64807),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,3.0,78.31800000000001,5844.642063139173,91.60000000000001,0.0,7340.0,15.45,45.07965348849122,0,0.0,1,1,False,False,False,False,60459+PC2COMBINED
563,Exelon LaPorte Generating Station,55365_G_GT1,55365,G,GT1COMBINED,4559.0,Combustion Turbine,,ERC_REST,Texas,48,Harris,201,48201,152.0,12535.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,3.0,0.18518,0.18518,0.18518,0.18518,,,,,,,,,,,,Natural Gas,55365.0,29.7028,-95.0718,,,,,,,,,3.26102283606551,117.0,POINT (-95.0718 29.7028),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,3.0,51.984,3879.413072476656,60.800000000000004,0.0,7340.0,15.45,56.326921250081156,0,0.0,1,1,False,False,False,False,55365+GT1COMBINED
564,P H Robinson,3466_G_PHR1,3466,G,PHR1COMBINED,,Combustion Turbine,,ERC_REST,Texas,48,Galveston,167,48167,300.0,9086.0,2015.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,3466.0,29.486667,-94.979444,,,,,,,,,3.26102283606551,117.00000000000001,POINT (-94.979444 29.486667),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,3.0,102.60000000000001,7656.736327256558,120.0,0.0,7340.0,15.45,45.07965348849122,0,0.0,1,1,False,False,False,False,3466+PHR1COMBINED
565,TECO CHP-1,57504_G_CHP1,57504,G,CHP1COMBINED,,Combustion Turbine,,ERC_REST,Texas,48,Harris,201,48201,122.0,12370.39344262295,2011.5,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.0951,0.0951,0.0951,0.0951,,,,,,,,,,,,Natural Gas,57504.0,29.703454,-95.398317,,,,,,,,,3.26102283606551,117.0,POINT (-95.39831700000001 29.703454),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,2.0,41.724000000000004,3113.739439751,48.800000000000004,0.0,7340.0,15.45,55.79013550750848,0,0.0,1,1,False,False,False,False,57504+CHP1COMBINED
566,P H Robinson,3466_G_PHR6,3466,G,PHR6COMBINED,,Combustion Turbine,,ERC_REST,Texas,48,Galveston,167,48167,300.0,9086.0,2017.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,3466.0,29.486667,-94.979444,,,,,,,,,3.26102283606551,117.00000000000001,POINT (-94.979444 29.486667),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,3.0,102.60000000000001,7656.736327256558,120.0,0.0,7340.0,15.45,45.07965348849122,0,0.0,1,1,False,False,False,False,3466+PHR6COMBINED
567,Bacliff,60264_G_BCGT5,60264,G,BCGT5COMBINED,91273.0,Combustion Turbine,,ERC_REST,Texas,48,Galveston,167,48167,231.5,9086.000000000002,2017.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,60264.0,29.49233,-94.98483,,,,,,,,,3.26102283606551,117.00000000000001,POINT (-94.98483 29.49233),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,3.0,79.173,5908.4481991996445,92.60000000000001,0.0,7340.0,15.45,45.07965348849123,0,0.0,1,1,False,False,False,False,60264+BCGT5COMBINED
574,Powerlane Plant,4195_G_EP,4195,G,EPCOMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48,Hunt,231,48231,24.0,12134.0,2010.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.02402,0.02402,0.02402,0.02402,,,,,,,,,,,,Natural Gas,4195.0,33.1707,-96.1264,,,,,,,,,3.26102283606551,117.0,POINT (-96.1264 33.1707),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,1.0,8.208,612.5389061805247,9.600000000000001,0.0,7340.0,15.45,55.01925109281889,0,0.0,1,1,False,False,False,False,4195+EPCOMBINED
209,Bandera Electric Coop PV,61205_G_PV1,61205,G,PV1COMBINED,,Solar PV,,ERC_REST,Texas,48,Real,385,48385,32.8,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,61205.0,29.681032,-99.762212,,,,,,,,,0.0,0.0,POINT (-99.76221200000001 29.681032),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,0.0,32.8,0.1531347265451312,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,61205+PV1
477,Dermott Wind,60902_G_DERM,60902,G,DERMCOMBINED,,Onshore Wind,,ERC_WEST,Texas,48,Scurry,415,48415,9864.099999999999,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60902.0,32.863769,-100.975128,,,,,,,,,0.0,0.0,POINT (-100.975128 32.863769),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,9864.099999999999,25.82872387727879,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60902+DERM
474,Lamesa Solar,60372_G_LSPV1,60372,G,LSPV1COMBINED,,Solar PV,,ERC_WEST,Texas,48,Dawson,115,48115,200.0,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,60372.0,32.715611,-101.926522,,,,,,,,,0.0,0.0,POINT (-101.926522 32.715611),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,200.0,10.208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60372+LSPV1
128,"Javelina Wind Energy II, LLC",60645_G_WJ21,60645,G,WJ21COMBINED,,Onshore Wind,,ERC_REST,Texas,48,Webb,479,48479,4112.5,0.0,2016.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60645.0,27.44,-98.91,,,,,,,,,0.0,0.0,POINT (-98.91 27.44),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,0.0,4112.5,20.417963539350822,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60645+WJ21
127,CPS 1,60472_G_CPS1,60472,G,CPS1COMBINED,,Solar PV,,ERC_REST,Texas,48,Bexar,29,48029,195.5,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,60472.0,29.377966,-98.26922,,,,,,,,,0.0,0.0,POINT (-98.26922 29.377966),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,0.0,195.5,0.10208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60472+CPS1
409,Buckthorn Wind Project,60983_G_BWIND,60983,G,BWINDCOMBINED,,Onshore Wind,,ERC_REST,Texas,48,Erath,143,48143,2297.6000000000004,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60983.0,32.371306,-98.377389,,,,,,,,,0.0,0.0,POINT (-98.37738899999999 32.371306),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,0.0,2297.6000000000004,10.260026678523788,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60983+BWIND
408,Phantom Solar,60774_G_GEN1,60774,G,GEN1COMBINED,,Solar PV,,ERC_REST,Texas,48,Bell,27,48027,17.4,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,60774.0,31.114983,-97.845111,,,,,,,,,0.0,0.0,POINT (-97.845111 31.114983),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,0.0,17.4,1.5721831925300134,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60774+GEN1
504,Santa Rita Wind Energy,60987_G_GEN1,60987,G,GEN1COMBINED,,Onshore Wind,,ERC_WEST,Texas,48,Reagan,383,48383,1623.2,0.0,2018.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60987.0,31.181377,-101.318787,,,,,,,,,0.0,0.0,POINT (-101.318787 31.181377),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,0.0,1623.2,30.626945309026233,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60987+GEN1
503,Upton County Solar,60581_G_UCTX,60581,G,UCTXCOMBINED,,Solar PV,,ERC_WEST,Texas,48,Upton,461,48461,150.0,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,60581.0,31.241808,-102.29027,,,,,,,,,0.0,0.0,POINT (-102.29027 31.241808),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,0.0,150.0,15.313472654513117,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60581+UCTX
535,Rocksprings,60217_G_RKSP,60217,G,RKSPCOMBINED,,Onshore Wind,,ERC_REST,Texas,48,Val Verde,465,48465,3674.4000000000005,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60217.0,29.72753,-100.79431,,,,,,,,,0.0,0.0,POINT (-100.79431 29.72753),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,0.0,3674.4000000000005,15.24200978212539,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60217+RKSP
539,SolaireHolman Solar Project,60989_G_PV1,60989,G,PV1COMBINED,,Solar PV,,ERC_WEST,Texas,48,Brewster,43,48043,762.8,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,60989.0,30.45512,-103.4747,,,,,,,,,0.0,0.0,POINT (-103.4747 30.45512),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,0.0,762.8,5.1044908848377055,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60989+PV1
